episode,name,line,emotion,score
"2x17 - Arrivederci, Fiero",Ted,"You know what? This Fiero, it's effected all our lives.
",neutral,0.42630377411842346
"2x17 - Arrivederci, Fiero",Marshall,"Affected.
",sadness,0.5163627862930298
"2x17 - Arrivederci, Fiero",Ted,"That's what I said.
",neutral,0.9322897791862488
"2x17 - Arrivederci, Fiero",Marshall,"Just making sure. Got us all a lot of places. I mean maybe it's time we return the favor. This Fiero should have made it to 200,000. So, let's get it out that door. And we'll push it the last.7 miles. It'd do the same for us.
",neutral,0.9599257707595825
"2x17 - Arrivederci, Fiero",Marshall,"Close enough!
",neutral,0.4778735637664795
"2x17 - Arrivederci, Fiero",Marshall,"Arrivederci, Fiero! You were the freaking giving tree of cars.
",anger,0.685467541217804
"2x17 - Arrivederci, Fiero",Lily,"May you rust in peace.
",neutral,0.6851803064346313
"2x17 - Arrivederci, Fiero",Barney,"Rot in hell, devil steed.
",anger,0.4835149347782135
"2x17 - Arrivederci, Fiero",Marshall,"Bro. Have you heard this new song? I just got the cassingle.
",neutral,0.6008657217025757
"2x17 - Arrivederci, Fiero",Marshall,"I am never going to get sick of this song. Never, ever, never, never, ever. Yeah!",disgust,0.3039662539958954
5x11 - Last Cigarette Ever,Robin," Mike? Wake up!
",neutral,0.2956109344959259
5x11 - Last Cigarette Ever,Robin," Have you seen my show?
",neutral,0.5682470202445984
5x11 - Last Cigarette Ever,Ted," I wanted to watch it but I was too busy sleeping with this story. It took me all night, after 8 hours of the clock.
",sadness,0.5191774964332581
5x11 - Last Cigarette Ever,Robin," It's not serious, but listen to this! After the show...
",anger,0.4142521619796753
5x11 - Last Cigarette Ever,Robin," Yes.
",neutral,0.9249774813652039
5x11 - Last Cigarette Ever,Ted," Wow, you're going you do too.
",surprise,0.9672834277153015
5x11 - Last Cigarette Ever,Robin," No, I just think it will be great both on the air.
",joy,0.8002530932426453
5x11 - Last Cigarette Ever,Ted," And on the couch, the bed and on the coffee table.
",disgust,0.4199797809123993
5x11 - Last Cigarette Ever,Robin," Ok, ok, I'll go on the roof and stay there all alone 5 minutes.
",neutral,0.5893141031265259
5x11 - Last Cigarette Ever,Ted," Have fun.
",neutral,0.5449228882789612
5x11 - Last Cigarette Ever,Robin," Okay, okay, I'll go smoke a cigarette.
",anger,0.41318222880363464
5x11 - Last Cigarette Ever,Ted,"Children of  What?
",surprise,0.9165048003196716
5x11 - Last Cigarette Ever,Barney," I just let something like that to my apartment.
",neutral,0.6857134103775024
5x11 - Last Cigarette Ever,Ted," Robin, going, going on the roof! We said no smoking in the apartment... after that you have set fire by the pumps.
",anger,0.6000416278839111
5x11 - Last Cigarette Ever,Robin," Okay, very good, very good.
",joy,0.8238749504089355
5x11 - Last Cigarette Ever,Marshall," Yeah Robin, I mean my God... not only is it a bad habit but... Do I have one?
",surprise,0.7003185153007507
5x11 - Last Cigarette Ever,Robin," Of course.
",neutral,0.849230170249939
5x11 - Last Cigarette Ever,Ted,"Children of  What?
",surprise,0.9165048003196716
5x11 - Last Cigarette Ever,Marshall," But just one. This is the first and the last cigarette of my life.
",neutral,0.9123250246047974
5x11 - Last Cigarette Ever,Marshall," Okay, I'm done, I Quit!
",anger,0.9213131666183472
5x11 - Last Cigarette Ever,Marshall,"... last cigarette... my life.
",sadness,0.8300490975379944
5x11 - Last Cigarette Ever,Marshall," last cigarette of my life.
",disgust,0.6548704504966736
5x11 - Last Cigarette Ever,Ted," What are you doing, you have not smoked in 6 months. Is it about ""MacGrib""? It closed guy, forget it.
",neutral,0.44218161702156067
5x11 - Last Cigarette Ever,Marshall," I'm worried about work, ok? They just hired a new chief legal department... and it will turn people.
",fear,0.48943793773651123
5x11 - Last Cigarette Ever,Ted," So that's why you're worried?
",fear,0.3970879912376404
5x11 - Last Cigarette Ever,Barney," The new head of legal department is Hobes Arthur.
",neutral,0.8179314136505127
5x11 - Last Cigarette Ever,Ted," Is Arthur a*tillery? Your former leader.
",disgust,0.43435680866241455
5x11 - Last Cigarette Ever,Marshall," I quit!
",anger,0.9179713726043701
5x11 - Last Cigarette Ever,Ted," Is it always rebounded against you?
",neutral,0.6279879212379456
5x11 - Last Cigarette Ever,Marshall," Worse!
",disgust,0.8189474940299988
5x11 - Last Cigarette Ever,Marshall," I have Marshall Eriksen. We had a pretty intense argument. As I've suggested that you take your head and you put yourself in the..., inside you. At a place that could reduce its exposure to the sun.
",neutral,0.5694071650505066
5x11 - Last Cigarette Ever,Marshall," Marshall Eriksen.
",neutral,0.6491696834564209
5x11 - Last Cigarette Ever,Ted," Wow, he not remember you.
",surprise,0.9453253149986267
5x11 - Last Cigarette Ever,Barney," Not great, it does not matter that Arthur Hobes not like Marshall, he loves no one. It is the people he knows that he has to separate. He just fired, ""What's his head? "".
",neutral,0.36461594700813293
5x11 - Last Cigarette Ever,Marshall," It turned 'What is his head? ""Ted! And ""What's his head? ""Was priceless.
",surprise,0.6067068576812744
5x11 - Last Cigarette Ever,Ted," Look, I understand you to be upset but this is not a reason to k*ll you.
",anger,0.7636141777038574
5x11 - Last Cigarette Ever,Barney," Yeah, after you turn'm doing... then you can k*ll you. As ""What is his head? "". Now I think it is, where is his head?
",neutral,0.4541475176811218
5x11 - Last Cigarette Ever,Marshall," Look, it's just two cigarettes. Ok, I can collect 2. As it is not 3 within 24hrs I replongerai yet.
",neutral,0.9280163645744324
5x11 - Last Cigarette Ever,Ted," What will Lily say when you learn that you smoked?
",neutral,0.7559784650802612
5x11 - Last Cigarette Ever,Marshall," Lily did not discover. I have a system.
",neutral,0.5993830561637878
5x11 - Last Cigarette Ever,Marshall," Well, Lil '!
",joy,0.48875564336776733
5x11 - Last Cigarette Ever,Lily," You got smoked!
",anger,0.3524186313152313
5x11 - Last Cigarette Ever,Marshall," Damn!
",anger,0.3322437107563019
5x11 - Last Cigarette Ever,Robin," Hello, I'm Robin Scherbatsky!
",surprise,0.5109378099441528
5x11 - Last Cigarette Ever,Robin," But what was that? Don, you said Pet brain!
",surprise,0.718156099319458
5x11 - Last Cigarette Ever,Robin," Well, let a good program for what is half drunk.
",neutral,0.48966357111930847
5x11 - Last Cigarette Ever,Marshall," No, no thank you!
",anger,0.5661392211914062
5x11 - Last Cigarette Ever,Marshall," You know what? I'll take one.
",neutral,0.6162295937538147
5x11 - Last Cigarette Ever,Marshall," Marshall I am aware. It was Marshall, Marshall Eriksen.
",neutral,0.8193688988685608
5x11 - Last Cigarette Ever,Marshall," Hey!
",joy,0.7752019166946411
5x11 - Last Cigarette Ever,Lily," You got smoked!
",anger,0.3524186313152313
5x11 - Last Cigarette Ever,Marshall," Yes, I smoked! And it was my third day. You know what that means? I'm a smoker now. Everything is ruined. I bought a packet coming back, and a lighter... and a Viking lamp that has nothing to do, but I saw in the window and I liked it.
",surprise,0.39755985140800476
5x11 - Last Cigarette Ever,Lily," Damn Marshall. It has four lamps and Viking smoking k*ll.
",disgust,0.6221811771392822
5x11 - Last Cigarette Ever,Marshall," It was to create a link with my boss, you should have seen me up there.
",neutral,0.7950448989868164
5x11 - Last Cigarette Ever,Marshall," It's a beautiful dog. And it is your children?
",joy,0.6392633318901062
5x11 - Last Cigarette Ever,Lily," I do not care about your reasons, you know what I think of smoking. Now give me the cigarettes! And the lighter.  Aaah, that thing!
",anger,0.44835489988327026
5x11 - Last Cigarette Ever,Ted,"Children of  What!
",surprise,0.9376842975616455
5x11 - Last Cigarette Ever,Robin," You should know that I tried to contact the town hall so we could get the mayor on the show.
",neutral,0.7174413204193115
5x11 - Last Cigarette Ever,Robin," I do not know why you act like that. Maybe you've never had a better job offer, but I still can, so I really want to focus.
",neutral,0.6430144309997559
5x11 - Last Cigarette Ever,Robin," You're already past the cable?
",surprise,0.745529055595398
5x11 - Last Cigarette Ever,Robin," ok, the trick underwear was your choice. And I would not keep that going.
",neutral,0.8053186535835266
5x11 - Last Cigarette Ever,Robin," I want to k*ll him, of course people watching this show.You look at her. My God, you still have not seen the program.
",disgust,0.4393404424190521
5x11 - Last Cigarette Ever,Lily," We saw.
",neutral,0.538295567035675
5x11 - Last Cigarette Ever,Robin," Really? What color is the decor?
",surprise,0.9154627919197083
5x11 - Last Cigarette Ever,Marshall," It's black, or silver.
",neutral,0.9561020731925964
5x11 - Last Cigarette Ever,Robin," Not your TV, the decor of my show. If my best friends do not watch, will watch it...
",neutral,0.3887949585914612
5x11 - Last Cigarette Ever,Marshall," A lot of people... Bedrin the insomniac, who portrays Blongs front of department stores. People to the emergency room where the TV is in a cage, and you can not change channels.
",neutral,0.5597780346870422
5x11 - Last Cigarette Ever,Robin," You have film crews?
",surprise,0.6171056032180786
5x11 - Last Cigarette Ever,Ted," I can not believe they're smoking outside, it's really cold.
",surprise,0.6431962251663208
5x11 - Last Cigarette Ever,Barney," Do you remember when you could smoke in bars?
",disgust,0.7930725812911987
5x11 - Last Cigarette Ever,Ted," I think there's a pretty girl smiling at me there.
",joy,0.7925774455070496
5x11 - Last Cigarette Ever,Barney," Hey, this is a chair, but go ahead and drag it.
",anger,0.5278661251068115
5x11 - Last Cigarette Ever,Ted," Guys?
",surprise,0.8252647519111633
5x11 - Last Cigarette Ever,Marshall," Marco?
",surprise,0.7401174902915955
5x11 - Last Cigarette Ever,Barney,"Ted and  Polo!
",joy,0.36149653792381287
5x11 - Last Cigarette Ever,Ted," Our group is divided into smokers and nonsmokers, and it's great.
",joy,0.8207191824913025
5x11 - Last Cigarette Ever,Barney," You're right. Going for a smoke.
",disgust,0.5969031453132629
5x11 - Last Cigarette Ever,Ted,"Children of  What?
",surprise,0.9165048003196716
5x11 - Last Cigarette Ever,Robin," Hey you two, smoking, like us.
",neutral,0.4489850699901581
5x11 - Last Cigarette Ever,Barney," I'm not a smoker. I do not smoke on certain occasions.After sex, when I'm with German, sometimes both at the same time. During sex, for birthdays, to annoy my mother, just before sex, on a sailboat. The day the mentor MC mailly eliminated each year, and of course... wait, because God knows it's true: fear of pregnancy.
",fear,0.9711858630180359
5x11 - Last Cigarette Ever,Ted," And why you smoke there?
",surprise,0.39413779973983765
5x11 - Last Cigarette Ever,Barney," I'm always on the verge of sleep Ted.
",fear,0.8649771213531494
5x11 - Last Cigarette Ever,Lily," Maybe that smoking is not so bad, at least it is outdoors.
",neutral,0.6281028389930725
5x11 - Last Cigarette Ever,Barney," And my abs muscle nicotine. I... am... muscular.
",neutral,0.42162007093429565
5x11 - Last Cigarette Ever,Marshall," It's alright, darling?
",neutral,0.5754722952842712
5x11 - Last Cigarette Ever,Marshall," Yes, right away, and me is Marshall.
",neutral,0.9090895056724548
5x11 - Last Cigarette Ever,Barney," My God, I hope that Arthur is well. I reserve her office in case.
",neutral,0.4342987537384033
5x11 - Last Cigarette Ever,Ted," We must stop smoking.
",anger,0.2583962380886078
5x11 - Last Cigarette Ever,Marshall," I would never have started. I finally revisit in 13 years, if I could go back.  I hate that little bastard.
",sadness,0.5127803683280945
5x11 - Last Cigarette Ever,Lily," Me too.
",neutral,0.8842240571975708
5x11 - Last Cigarette Ever,Ted," Ok it's good, we stop.
",anger,0.6683459281921387
5x11 - Last Cigarette Ever,Marshall," Yes, we stop.
",anger,0.556118905544281
5x11 - Last Cigarette Ever,Barney," I'm proud of you guys. I heard how it was difficult to stop smoking for as you, then the part of non-smokers, I tell you hat, so give me your cigarettes and I rid, one at a time.
",neutral,0.8510957360267639
5x11 - Last Cigarette Ever,Lily," You stop my chick.  I know I did not call you chick normally, but it does with that voice. Chick.
",anger,0.7281298637390137
5x11 - Last Cigarette Ever,Robin," Guys, I wonder, you also are interviewing the mayor tomorrow, or it just me? Don was in the teeth, while I'm smoking a. Lighter Marshall.
",surprise,0.9581563472747803
5x11 - Last Cigarette Ever,Marshall," Actually, we all decided to stop.
",neutral,0.49968650937080383
5x11 - Last Cigarette Ever,Robin," Fantastic, I was fed up that you piquiez me my smokes constantly.
",neutral,0.7434145212173462
5x11 - Last Cigarette Ever,Ted," Robin, we must do together.
",neutral,0.7388395071029663
5x11 - Last Cigarette Ever,Robin," No.
",neutral,0.8915584087371826
5x11 - Last Cigarette Ever,Lily," You can sleep with Marshall.
",neutral,0.9072718024253845
5x11 - Last Cigarette Ever,Marshall," Lily God, no.
",surprise,0.8841823935508728
5x11 - Last Cigarette Ever,Lily," Sorry darling, that's for the team.
",sadness,0.7011986970901489
5x11 - Last Cigarette Ever,Robin," I do not want to have sex with Marshall.
",sadness,0.6135533452033997
5x11 - Last Cigarette Ever,Marshall," Sure.
",neutral,0.9214671850204468
5x11 - Last Cigarette Ever,Robin," I can not stop now, not before the most important interview of my life. It's too stressful.
",fear,0.47087711095809937
5x11 - Last Cigarette Ever,Barney," It's too stressful!
",sadness,0.5697200894355774
5x11 - Last Cigarette Ever,Marshall," Just one.
",neutral,0.9580275416374207
5x11 - Last Cigarette Ever,Lily," Give a cigarette!
",anger,0.8448145389556885
5x11 - Last Cigarette Ever,Ted," Damn Robin, think about it a moment, Blue Bug is the mayor anti cigarette. You really want to go to the interview smelling cigarettes? It's like interviewing a feeling the vegetarian steak.
",neutral,0.49133679270744324
5x11 - Last Cigarette Ever,Marshall," Really, it's hard enough like that?
",surprise,0.59108567237854
5x11 - Last Cigarette Ever,Ted," You stop! It all stops.
",anger,0.9371925592422485
5x11 - Last Cigarette Ever,Robin," Ok, I stop.
",anger,0.5100488662719727
5x11 - Last Cigarette Ever,Ted," We should just spend the first 24 hours after a piece of cake.
",neutral,0.9704912304878235
5x11 - Last Cigarette Ever,Lily," Barney stops eating your fingers.
",neutral,0.5451025366783142
5x11 - Last Cigarette Ever,Barney," I do not bite my nails, I try to suck the rest of nicotine on my fingers.
",disgust,0.670196533203125
5x11 - Last Cigarette Ever,Ted," Marshall pass me your plate.
",neutral,0.9489483833312988
5x11 - Last Cigarette Ever,Marshall," What, you're a dinosaur?
",surprise,0.8137374520301819
5x11 - Last Cigarette Ever,Barney," What do cigarettes now? You believe they think of us?
",surprise,0.7586854100227356
5x11 - Last Cigarette Ever,Ted," Dude, if you do not stop moving your feet, I'll tear it off.
",anger,0.7999460101127625
5x11 - Last Cigarette Ever,Marshall," Oh Ted, I'm sorry, maybe I should move closer to your ass!
",disgust,0.24237196147441864
5x11 - Last Cigarette Ever,Ted," Ok we'll do it now!
",anger,0.5157459378242493
5x11 - Last Cigarette Ever,Robin," Why? Because it is important to Don, the issue is important and my career. Not like you, you incompetent. You're boring, you are bad, and I want you to work at least as hard as the elastic of your underwear.
",disgust,0.49874502420425415
5x11 - Last Cigarette Ever,Robin," No gift, it would become personal if I told you that just because you pass emission issue, it's because you're losing. A loser lazy and obnoxious.
",disgust,0.5908995270729065
